"No.","Time","Source","Destination","Protocol","Length","Info"
"1291","13.782602","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1292","13.782739","192.168.1.13","103.163.249.77","UDP","75","57189  >  443 Len=33"
"1293","13.783012","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1294","13.783410","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1295","13.783980","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1296","13.784392","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1297","13.784929","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1298","13.785289","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1299","13.785719","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1300","13.786125","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1301","13.786509","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1302","13.786924","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1303","13.787085","192.168.1.13","103.163.249.77","UDP","75","57189  >  443 Len=33"
"1304","13.787334","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1305","13.787749","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1306","13.788107","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1307","13.788801","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1308","13.789234","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1309","13.789622","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1310","13.790037","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1311","13.790460","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1312","13.790863","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1313","13.791262","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1314","13.791364","192.168.1.13","103.163.249.77","UDP","75","57189  >  443 Len=33"
"1315","13.791646","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1316","13.792490","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1317","13.792666","192.168.1.13","103.163.249.77","UDP","80","57189  >  443 Len=38"
"1318","13.812773","192.168.1.13","23.23.193.68","TCP","54","63188  >  443 [FIN, ACK] Seq=1965 Ack=5686 Win=66304 Len=0"
"1319","13.812976","192.168.1.13","142.250.76.67","TCP","54","63187  >  443 [FIN, ACK] Seq=2630 Ack=7370 Win=66304 Len=0"
"1320","13.813045","192.168.1.13","23.23.193.68","TCP","54","63186  >  443 [FIN, ACK] Seq=14853 Ack=6067 Win=66048 Len=0"
"1321","13.824952","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1322","13.825114","192.168.1.13","103.163.249.77","UDP","77","57189  >  443 Len=35"
"1323","13.825345","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1324","13.825431","192.168.1.13","103.163.249.77","UDP","77","57189  >  443 Len=35"
"1325","13.825757","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1326","13.825819","192.168.1.13","103.163.249.77","UDP","77","57189  >  443 Len=35"
"1327","13.826170","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1328","13.826236","192.168.1.13","103.163.249.77","UDP","77","57189  >  443 Len=35"
"1329","13.826572","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1330","13.827151","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1331","13.827402","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1332","13.827777","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1333","13.834293","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1334","13.834396","192.168.1.13","103.163.249.77","UDP","80","57189  >  443 Len=38"
"1335","13.838809","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1336","13.838809","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1337","13.838809","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1338","13.838809","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1339","13.838809","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1340","13.839043","192.168.1.13","103.163.249.77","UDP","79","57189  >  443 Len=37"
"1341","13.839142","192.168.1.13","103.163.249.77","UDP","79","57189  >  443 Len=37"
"1342","13.839192","192.168.1.13","103.163.249.77","UDP","79","57189  >  443 Len=37"
"1343","13.839246","192.168.1.13","103.163.249.77","UDP","79","57189  >  443 Len=37"
"1344","13.839294","192.168.1.13","103.163.249.77","UDP","79","57189  >  443 Len=37"
"1345","13.839351","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1346","13.839465","192.168.1.13","103.163.249.77","UDP","79","57189  >  443 Len=37"
"1347","13.839913","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1348","13.840039","192.168.1.13","103.163.249.77","UDP","79","57189  >  443 Len=37"
"1349","13.840456","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1350","13.840589","192.168.1.13","103.163.249.77","UDP","77","57189  >  443 Len=35"
"1351","13.840955","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1352","13.845759","8.8.8.8","192.168.1.13","DNS","192","Standard query response 0xef3d A catalog.gamepass.com CNAME catalog.gamepass.com.edgesuite.net CNAME a1992.dscd.akamai.net A 23.34.81.65 A 23.34.81.27"
"1353","13.845759","142.250.76.67","192.168.1.13","TCP","54","443  >  63187 [FIN, ACK] Seq=7370 Ack=2631 Win=77056 Len=0"
"1354","13.845852","192.168.1.13","142.250.76.67","TCP","54","63187  >  443 [ACK] Seq=2631 Ack=7371 Win=66304 Len=0"
"1355","13.849099","192.168.1.13","23.34.81.65","TCP","66","63197  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"1356","13.850074","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1357","13.850328","192.168.1.13","103.163.249.77","UDP","76","57189  >  443 Len=34"
"1358","13.887907","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1359","13.888269","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1360","13.888269","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1361","13.888269","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1362","13.888905","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1363","13.888905","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1364","13.889411","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1365","13.889899","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1366","13.890412","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1367","13.898209","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1368","13.898386","192.168.1.13","103.163.249.77","UDP","76","57189  >  443 Len=34"
"1369","13.898588","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1370","13.899010","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1371","13.899421","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1372","13.899884","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1373","13.900235","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1374","13.903104","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1375","13.903509","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1376","13.903580","192.168.1.13","103.163.249.77","UDP","76","57189  >  443 Len=34"
"1377","13.903870","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1378","13.904318","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1379","13.904743","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1380","13.905146","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1381","13.905558","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1382","13.905894","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1383","13.906734","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1384","13.906845","192.168.1.13","103.163.249.77","UDP","78","57189  >  443 Len=36"
"1385","13.907262","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1386","13.907353","192.168.1.13","103.163.249.77","UDP","78","57189  >  443 Len=36"
"1387","13.907846","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1388","13.907925","192.168.1.13","103.163.249.77","UDP","78","57189  >  443 Len=36"
"1389","13.908366","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1390","13.908452","192.168.1.13","103.163.249.77","UDP","84","57189  >  443 Len=42"
"1391","13.908898","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1392","13.909014","192.168.1.13","103.163.249.77","UDP","79","57189  >  443 Len=37"
"1393","13.909421","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1394","13.909521","192.168.1.13","103.163.249.77","UDP","79","57189  >  443 Len=37"
"1395","13.916511","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1396","13.916734","192.168.1.13","103.163.249.77","UDP","79","57189  >  443 Len=37"
"1397","13.916981","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1398","13.917080","192.168.1.13","103.163.249.77","UDP","79","57189  >  443 Len=37"
"1399","13.917622","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1400","13.917751","192.168.1.13","103.163.249.77","UDP","79","57189  >  443 Len=37"
"1401","13.918123","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1402","13.918229","192.168.1.13","103.163.249.77","UDP","79","57189  >  443 Len=37"
"1403","13.918630","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1404","13.918731","192.168.1.13","103.163.249.77","UDP","79","57189  >  443 Len=37"
"1405","13.919145","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1406","13.919220","192.168.1.13","103.163.249.77","UDP","79","57189  >  443 Len=37"
"1407","13.919973","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1408","13.920059","192.168.1.13","103.163.249.77","UDP","79","57189  >  443 Len=37"
"1409","13.920494","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1410","13.920576","192.168.1.13","103.163.249.77","UDP","79","57189  >  443 Len=37"
"1411","13.921097","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1412","13.921181","192.168.1.13","103.163.249.77","UDP","79","57189  >  443 Len=37"
"1413","13.923508","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1414","13.923686","192.168.1.13","103.163.249.77","UDP","79","57189  >  443 Len=37"
"1415","13.924058","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1416","13.924278","192.168.1.13","103.163.249.77","UDP","79","57189  >  443 Len=37"
"1417","13.924658","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1418","13.924810","192.168.1.13","103.163.249.77","UDP","79","57189  >  443 Len=37"
"1419","13.925170","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1420","13.925323","192.168.1.13","103.163.249.77","UDP","79","57189  >  443 Len=37"
"1421","13.925680","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1422","13.925779","192.168.1.13","103.163.249.77","UDP","79","57189  >  443 Len=37"
"1423","13.926200","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1424","13.926302","192.168.1.13","103.163.249.77","UDP","79","57189  >  443 Len=37"
"1425","13.930648","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1426","13.930918","192.168.1.13","103.163.249.77","UDP","79","57189  >  443 Len=37"
"1427","13.931147","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1428","13.931337","192.168.1.13","103.163.249.77","UDP","79","57189  >  443 Len=37"
"1429","13.931759","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1430","13.931875","192.168.1.13","103.163.249.77","UDP","84","57189  >  443 Len=42"
"1431","13.932249","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1432","13.932354","192.168.1.13","103.163.249.77","UDP","79","57189  >  443 Len=37"
"1433","13.932753","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1434","13.932843","192.168.1.13","103.163.249.77","UDP","80","57189  >  443 Len=38"
"1435","13.933273","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1436","13.933365","192.168.1.13","103.163.249.77","UDP","80","57189  >  443 Len=38"
"1437","13.934136","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1438","13.934274","192.168.1.13","103.163.249.77","UDP","80","57189  >  443 Len=38"
"1439","13.934666","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1440","13.934773","192.168.1.13","103.163.249.77","UDP","80","57189  >  443 Len=38"
"1441","13.935279","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1442","13.935429","192.168.1.13","103.163.249.77","UDP","80","57189  >  443 Len=38"
"1443","13.935778","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1444","13.935973","192.168.1.13","103.163.249.77","UDP","78","57189  >  443 Len=36"
"1445","13.936296","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1446","13.936813","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1447","13.941419","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1448","13.941691","192.168.1.13","103.163.249.77","UDP","77","57189  >  443 Len=35"
"1449","13.941746","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1450","13.942364","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1451","13.942832","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1452","13.943421","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1453","13.943910","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1454","13.944721","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1455","13.945229","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1456","13.945822","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1457","13.945926","192.168.1.13","103.163.249.77","UDP","77","57189  >  443 Len=35"
"1458","13.946356","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1459","13.946898","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1460","13.947411","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1461","13.951966","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1462","13.952175","192.168.1.13","103.163.249.77","UDP","77","57189  >  443 Len=35"
"1463","13.952309","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1464","13.952947","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1465","13.953473","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1466","13.953955","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1467","13.959675","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1468","13.959908","192.168.1.13","103.163.249.77","UDP","77","57189  >  443 Len=35"
"1469","13.970389","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1470","13.970874","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1471","13.971482","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1472","13.972106","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1473","13.972471","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1474","13.972997","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1475","13.973841","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1476","13.974353","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1477","13.974484","192.168.1.13","103.163.249.77","UDP","77","57189  >  443 Len=35"
"1478","13.974974","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1479","13.975495","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1480","13.977352","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1481","13.977352","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1482","13.977873","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1483","13.978471","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1484","13.978990","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1485","13.979101","192.168.1.13","103.163.249.77","UDP","77","57189  >  443 Len=35"
"1486","13.979515","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
"1487","13.980032","103.163.249.77","192.168.1.13","UDP","1292","443  >  57189 Len=1250"
